age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
32,40686.7,725,158824.21,0.079,3,11,0,大學,單身,全職,自有,其他,2024-03-04 10:00:00
25,92583.33,662,172561.3,0.366,5,7,0,高中,已婚,全職,自有,購車,2024-03-04 11:00:00
31,48364.36,628,146344.63,0.142,6,8,0,大學,單身,全職,租賃,購屋,2024-03-04 12:00:00
45,36522.4,643,110461.45,0.075,5,6,3,大學,單身,兼職,與家人同住,購車,2024-03-04 13:00:00
53,56041.25,747,200796.86,0.256,7,12,1,專科,已婚,兼職,自有,教育,2024-03-04 14:00:00
50,101358.13,685,129831.01,0.216,6,7,2,專科,單身,全職,自有,購屋,2024-03-04 15:00:00
30,23366.36,669,75740.69,0.457,3,13,0,專科,單身,兼職,租賃,購屋,2024-03-04 16:00:00
23,38973.8,673,47526.28,0.328,8,11,0,大學,單身,全職,自有,購屋,2024-03-04 17:00:00
36,89948.63,778,213042.48,0.293,6,10,3,大學,已婚,全職,與家人同住,購屋,2024-03-04 18:00:00
18,126300.27,662,180833.2,0.09,7,10,1,研究所,已婚,全職,租賃,教育,2024-03-04 19:00:00
38,57931.38,758,154398.68,0.541,6,10,2,大學,已婚,全職,自有,購屋,2024-03-04 20:00:00
33,35218.95,692,127986.27,0.436,4,8,1,大學,已婚,兼職,自有,教育,2024-03-04 21:00:00
30,132491.93,707,123550.08,0.689,6,10,0,研究所,離婚,全職,自有,購屋,2024-03-04 22:00:00
19,91888.85,850,96213.17,0.431,6,7,1,大學,單身,全職,自有,其他,2024-03-04 23:00:00
40,73578.94,616,128427.22,0.253,4,5,2,大學,離婚,全職,租賃,購車,2024-03-05 00:00:00
29,56877.54,658,43995.64,0.177,3,16,4,研究所,已婚,兼職,自有,購屋,2024-03-05 01:00:00
23,59019.41,606,113196.82,0.391,6,10,0,高中,單身,兼職,自有,教育,2024-03-05 02:00:00
18,56792.8,737,134453.12,0.431,2,5,1,高中,已婚,全職,自有,購車,2024-03-05 03:00:00
34,66617.03,781,180494.0,0.062,7,10,0,大學,已婚,全職,租賃,購車,2024-03-05 04:00:00
52,115726.04,798,148003.68,0.252,6,7,0,研究所,單身,自僱,自有,其他,2024-03-05 05:00:00
51,77588.34,753,189746.16,0.059,2,13,1,高中,單身,全職,自有,購車,2024-03-05 06:00:00
30,38452.48,668,217456.76,0.26,6,9,2,大學,已婚,全職,自有,債務整合,2024-03-05 07:00:00
28,87529.93,676,202908.5,0.451,3,8,0,專科,已婚,全職,自有,購屋,2024-03-05 08:00:00
39,66262.64,579,173525.49,0.426,5,10,2,大學,已婚,全職,與家人同住,教育,2024-03-05 09:00:00
25,73741.32,802,150593.13,0.033,6,8,1,高中,已婚,全職,租賃,購屋,2024-03-05 10:00:00
38,116130.07,731,100960.6,0.312,3,7,0,研究所,單身,兼職,自有,債務整合,2024-03-05 11:00:00
42,49098.92,650,186997.2,0.088,6,8,1,研究所,已婚,全職,與家人同住,購屋,2024-03-05 12:00:00
47,59283.49,759,233987.37,0.13,7,5,1,專科,單身,全職,自有,購屋,2024-03-05 13:00:00
33,64182.18,621,167105.3,0.323,4,5,1,研究所,已婚,全職,租賃,其他,2024-03-05 14:00:00
32,37235.65,704,245862.96,0.239,3,7,0,研究所,離婚,全職,租賃,購屋,2024-03-05 15:00:00
26,66934.2,669,73721.41,0.115,9,5,0,大學,已婚,自僱,租賃,購屋,2024-03-05 16:00:00
26,143300.47,745,92291.83,0.299,7,10,1,研究所,離婚,全職,自有,購車,2024-03-05 17:00:00
32,30157.98,676,192760.08,0.306,6,5,0,研究所,已婚,全職,與家人同住,其他,2024-03-05 18:00:00
38,59354.39,592,163214.51,0.102,11,3,1,高中,單身,全職,租賃,教育,2024-03-05 19:00:00
44,72810.86,684,215689.11,0.321,1,8,3,高中,已婚,兼職,自有,購屋,2024-03-05 20:00:00
26,62461.56,742,149226.42,0.295,7,7,2,專科,已婚,退休,自有,教育,2024-03-05 21:00:00
49,57737.44,678,106601.23,0.436,7,3,2,大學,已婚,全職,自有,購車,2024-03-05 22:00:00
32,34015.67,726,139320.34,0.486,4,10,2,高中,已婚,兼職,自有,其他,2024-03-05 23:00:00
34,64655.73,617,73365.8,0.257,4,4,1,高中,已婚,全職,自有,購車,2024-03-06 00:00:00
27,58324.14,678,93570.47,0.388,2,9,3,研究所,已婚,全職,自有,購車,2024-03-06 01:00:00
18,20000.0,642,198622.2,0.253,6,10,2,大學,單身,全職,租賃,購車,2024-03-06 02:00:00
43,109059.39,754,193639.37,0.233,5,15,3,研究所,已婚,自僱,租賃,購車,2024-03-06 03:00:00
42,102918.04,681,168150.21,0.419,6,9,0,研究所,已婚,兼職,自有,教育,2024-03-06 04:00:00
32,61033.22,721,63946.12,0.439,9,7,0,專科,已婚,全職,自有,購屋,2024-03-06 05:00:00
35,64581.49,745,132079.82,0.289,6,4,1,大學,已婚,自僱,自有,購屋,2024-03-06 06:00:00
40,81486.36,719,88750.01,0.458,6,5,0,高中,已婚,全職,自有,購屋,2024-03-06 07:00:00
19,64486.79,696,208826.66,0.284,7,8,2,大學,單身,全職,租賃,購車,2024-03-06 08:00:00
29,78080.35,620,120813.89,0.127,6,6,1,高中,已婚,全職,自有,購屋,2024-03-06 09:00:00
42,54050.36,679,95712.61,0.276,8,4,0,高中,已婚,退休,租賃,購屋,2024-03-06 10:00:00
22,86239.67,678,151489.81,0.223,2,9,0,高中,已婚,全職,自有,其他,2024-03-06 11:00:00
37,66415.71,659,117992.28,0.347,5,5,3,大學,單身,兼職,自有,購屋,2024-03-06 12:00:00
21,83045.35,657,224187.2,0.201,10,10,0,研究所,單身,自僱,與家人同住,其他,2024-03-06 13:00:00
39,34598.78,621,113259.46,0.335,3,12,1,高中,單身,全職,自有,債務整合,2024-03-06 14:00:00
34,65739.12,562,80038.59,0.267,6,9,1,大學,已婚,全職,自有,教育,2024-03-06 15:00:00
18,43360.9,639,42354.32,0.357,6,6,0,大學,已婚,全職,與家人同住,購屋,2024-03-06 16:00:00
46,47234.35,691,148460.67,0.243,7,10,0,大學,已婚,兼職,自有,購屋,2024-03-06 17:00:00
27,56800.24,599,121903.49,0.015,3,12,1,研究所,離婚,全職,與家人同住,其他,2024-03-06 18:00:00
26,38675.3,680,78554.77,0.238,10,7,0,高中,單身,全職,自有,債務整合,2024-03-06 19:00:00
37,102495.43,801,209461.32,0.195,4,5,1,高中,單身,全職,與家人同住,其他,2024-03-06 20:00:00
46,86626.78,751,183362.26,0.697,5,15,1,專科,單身,全職,自有,其他,2024-03-06 21:00:00
24,98407.35,795,148589.11,0.504,1,13,0,大學,已婚,全職,與家人同住,購屋,2024-03-06 22:00:00
35,35542.1,703,218216.31,0.231,4,8,1,專科,已婚,兼職,租賃,購車,2024-03-06 23:00:00
39,61425.07,750,183126.8,0.326,4,10,1,高中,已婚,全職,自有,債務整合,2024-03-07 00:00:00
41,34129.85,636,108857.2,0.131,6,6,1,大學,已婚,全職,與家人同住,購屋,2024-03-07 01:00:00
36,46086.1,641,98038.99,0.2,2,8,3,高中,已婚,全職,自有,購車,2024-03-07 02:00:00
31,41637.46,515,190899.08,0.249,5,10,2,專科,已婚,兼職,租賃,購屋,2024-03-07 03:00:00
26,110229.18,776,169818.35,0.677,5,6,2,研究所,已婚,全職,租賃,購屋,2024-03-07 04:00:00
35,52075.41,772,158487.39,0.111,5,3,3,大學,單身,兼職,租賃,購屋,2024-03-07 05:00:00
24,81367.59,652,107675.11,0.422,7,10,0,大學,已婚,全職,自有,購屋,2024-03-07 06:00:00
18,72082.42,664,180397.38,0.379,7,4,0,專科,已婚,全職,與家人同住,購車,2024-03-07 07:00:00
39,106072.78,648,112225.06,0.156,6,10,2,大學,已婚,兼職,租賃,購車,2024-03-07 08:00:00
44,30411.12,702,144900.67,0.498,4,9,0,大學,單身,兼職,自有,購屋,2024-03-07 09:00:00
18,85184.66,769,222347.21,0.381,5,10,0,大學,已婚,自僱,自有,債務整合,2024-03-07 10:00:00
24,82928.82,599,116958.29,0.398,2,9,1,大學,已婚,全職,租賃,債務整合,2024-03-07 11:00:00
41,40532.42,704,71350.54,0.334,4,8,0,大學,單身,全職,與家人同住,購屋,2024-03-07 12:00:00
55,80142.67,687,97372.64,0.36,9,12,1,高中,已婚,全職,租賃,購屋,2024-03-07 13:00:00
35,66722.9,686,199714.94,0.182,6,11,0,高中,單身,全職,自有,購屋,2024-03-07 14:00:00
27,55450.47,707,162736.56,0.424,4,7,2,大學,已婚,全職,自有,教育,2024-03-07 15:00:00
33,43521.29,668,143556.13,0.456,8,9,1,專科,單身,全職,租賃,購車,2024-03-07 16:00:00
48,59303.15,673,124545.31,0.19,5,13,1,研究所,離婚,全職,自有,購車,2024-03-07 17:00:00
28,100996.24,696,174268.0,0.409,8,6,1,大學,單身,全職,自有,購屋,2024-03-07 18:00:00
27,60013.66,738,107544.76,0.204,3,6,0,大學,已婚,全職,租賃,購屋,2024-03-07 19:00:00
30,75642.6,705,165283.28,0.283,3,5,2,大學,單身,退休,自有,其他,2024-03-07 20:00:00
25,44182.01,693,113437.27,0.159,3,5,1,大學,單身,全職,自有,購屋,2024-03-07 21:00:00
36,44402.94,603,105117.03,0.15,5,8,2,大學,已婚,全職,自有,購車,2024-03-07 22:00:00
51,81639.7,688,118125.63,0.22,8,7,4,大學,單身,退休,租賃,購屋,2024-03-07 23:00:00
38,33008.48,733,131229.63,0.276,9,7,1,大學,已婚,全職,租賃,購屋,2024-03-08 00:00:00
32,67204.44,682,147558.51,0.138,7,7,1,研究所,單身,全職,租賃,購車,2024-03-08 01:00:00
32,78884.72,719,161772.79,0.343,4,7,0,研究所,已婚,兼職,租賃,購車,2024-03-08 02:00:00
19,62227.45,785,10000.0,0.126,6,7,0,專科,已婚,全職,自有,購屋,2024-03-08 03:00:00
43,56418.13,742,109617.47,0.306,7,7,1,大學,離婚,兼職,與家人同住,購屋,2024-03-08 04:00:00
34,88291.32,685,130421.5,0.364,2,9,0,研究所,已婚,自僱,租賃,教育,2024-03-08 05:00:00
33,73857.12,649,225253.1,0.216,3,6,1,大學,已婚,全職,與家人同住,購屋,2024-03-08 06:00:00
66,74692.75,526,95999.87,0.473,2,11,1,大學,已婚,全職,與家人同住,教育,2024-03-08 07:00:00
37,40283.92,669,158139.83,0.281,4,8,0,大學,單身,全職,租賃,其他,2024-03-08 08:00:00
27,54316.9,660,224751.52,0.28,5,14,0,高中,已婚,全職,與家人同住,購車,2024-03-08 09:00:00
30,83895.26,724,84351.57,0.384,6,6,1,高中,已婚,全職,自有,購屋,2024-03-08 10:00:00
46,77892.94,670,169698.76,0.338,4,5,0,大學,單身,全職,自有,債務整合,2024-03-08 11:00:00
36,32542.81,660,109886.41,0.284,0,7,2,大學,離婚,自僱,自有,購車,2024-03-08 12:00:00
20,67029.6,573,124768.31,0.085,6,6,1,高中,單身,全職,租賃,其他,2024-03-08 13:00:00
44,20435.5,623,109844.46,0.317,4,10,0,專科,已婚,全職,租賃,教育,2024-03-08 14:00:00
28,60938.7,708,113407.13,0.056,3,5,0,專科,已婚,自僱,與家人同住,購車,2024-03-08 15:00:00
53,127341.94,801,286095.61,0.161,5,7,1,研究所,已婚,兼職,租賃,購車,2024-03-08 16:00:00
45,41042.15,674,192222.79,0.111,6,12,3,大學,已婚,全職,租賃,購屋,2024-03-08 17:00:00
30,43313.54,699,205086.89,0.333,4,6,3,大學,單身,兼職,與家人同住,購屋,2024-03-08 18:00:00
47,75280.6,737,174599.67,0.204,5,2,3,高中,已婚,全職,租賃,購車,2024-03-08 19:00:00
35,29143.97,631,69687.16,0.303,4,6,2,大學,單身,全職,自有,購車,2024-03-08 20:00:00
43,61548.37,702,169747.9,0.121,4,4,3,研究所,單身,全職,與家人同住,購車,2024-03-08 21:00:00
39,71928.82,635,203646.48,0.172,4,7,0,大學,已婚,全職,租賃,教育,2024-03-08 22:00:00
26,47314.28,731,107330.03,0.125,1,11,0,大學,已婚,全職,租賃,購屋,2024-03-08 23:00:00
28,55280.6,689,198266.33,0.58,6,5,1,大學,已婚,全職,租賃,購屋,2024-03-09 00:00:00
45,74883.71,697,185216.81,0.152,5,7,1,高中,單身,全職,自有,購屋,2024-03-09 01:00:00
31,68430.92,633,242602.0,0.164,4,6,0,高中,已婚,全職,自有,教育,2024-03-09 02:00:00
30,65336.37,722,129110.85,0.491,6,4,2,專科,單身,全職,自有,購屋,2024-03-09 03:00:00
25,53217.55,805,95119.45,0.319,5,9,2,高中,已婚,自僱,自有,購屋,2024-03-09 04:00:00
39,67401.22,619,131918.59,0.339,1,8,0,專科,單身,全職,與家人同住,購屋,2024-03-09 05:00:00
55,57525.35,659,221778.55,0.174,3,11,1,大學,已婚,全職,租賃,購車,2024-03-09 06:00:00
24,69156.11,693,58579.71,0.337,6,6,1,專科,已婚,退休,自有,購車,2024-03-09 07:00:00
35,65079.77,727,46581.21,0.199,5,13,2,研究所,離婚,自僱,自有,購屋,2024-03-09 08:00:00
49,56348.62,646,154469.76,0.332,2,10,1,高中,單身,全職,租賃,購車,2024-03-09 09:00:00
34,52261.09,510,127870.54,0.402,6,7,0,研究所,單身,全職,自有,教育,2024-03-09 10:00:00
39,59299.85,761,150386.39,0.237,6,7,0,專科,離婚,兼職,自有,教育,2024-03-09 11:00:00
24,43779.98,725,197265.59,0.533,4,5,0,大學,已婚,全職,自有,購屋,2024-03-09 12:00:00
39,37719.07,575,122371.53,0.368,5,6,1,高中,已婚,全職,租賃,教育,2024-03-09 13:00:00
33,65173.22,643,56349.71,0.248,2,6,3,大學,已婚,全職,與家人同住,購屋,2024-03-09 14:00:00
44,83531.24,774,252224.08,0.667,9,12,0,研究所,已婚,全職,與家人同住,教育,2024-03-09 15:00:00
46,75657.47,766,100138.59,0.076,4,11,2,大學,單身,退休,租賃,教育,2024-03-09 16:00:00
60,51377.49,736,97048.14,0.16,2,8,0,高中,單身,兼職,租賃,購車,2024-03-09 17:00:00
40,68161.06,669,205186.0,0.357,1,10,1,專科,已婚,全職,租賃,購屋,2024-03-09 18:00:00
38,71015.95,684,130775.54,0.303,5,10,3,專科,已婚,兼職,自有,教育,2024-03-09 19:00:00
36,68895.48,672,146830.51,0.026,2,5,1,高中,已婚,全職,自有,購屋,2024-03-09 20:00:00
31,56533.01,747,174139.51,0.245,8,10,2,研究所,已婚,全職,自有,債務整合,2024-03-09 21:00:00
38,62987.27,627,204179.16,0.379,6,5,0,專科,單身,全職,自有,教育,2024-03-09 22:00:00
32,67282.81,631,133326.97,0.267,4,9,1,大學,已婚,全職,自有,教育,2024-03-09 23:00:00
36,60143.57,740,225997.6,0.494,3,7,2,專科,離婚,全職,租賃,教育,2024-03-10 00:00:00
48,20000.0,677,43210.01,0.182,8,8,1,高中,已婚,兼職,自有,購屋,2024-03-10 01:00:00
24,82172.73,762,187989.36,0.554,0,8,0,研究所,已婚,全職,自有,其他,2024-03-10 02:00:00
46,104250.62,651,108023.62,0.221,4,7,2,高中,已婚,兼職,租賃,債務整合,2024-03-10 03:00:00
48,52799.21,676,218613.57,0.402,2,15,2,專科,已婚,全職,租賃,購車,2024-03-10 04:00:00
33,45438.46,624,157102.22,0.183,7,12,2,大學,已婚,全職,自有,教育,2024-03-10 05:00:00
18,67466.97,680,116354.73,0.69,2,11,0,專科,已婚,自僱,租賃,教育,2024-03-10 06:00:00
28,66247.56,591,183142.05,0.193,4,9,0,專科,已婚,全職,租賃,債務整合,2024-03-10 07:00:00
47,83854.7,664,194659.42,0.48,5,5,1,大學,單身,全職,自有,購屋,2024-03-10 08:00:00
34,45295.43,593,182094.71,0.265,7,10,1,研究所,單身,全職,與家人同住,購屋,2024-03-10 09:00:00
25,74627.61,721,98515.19,0.644,1,7,1,大學,單身,全職,自有,教育,2024-03-10 10:00:00
29,93350.97,722,125799.14,0.143,5,2,0,研究所,單身,全職,租賃,教育,2024-03-10 11:00:00
43,57157.07,576,149796.36,0.384,6,11,0,大學,單身,全職,自有,購車,2024-03-10 12:00:00
40,66773.75,760,147937.02,0.63,2,8,2,專科,單身,全職,自有,購屋,2024-03-10 13:00:00
32,80589.15,835,187487.27,0.286,3,4,1,專科,單身,全職,自有,其他,2024-03-10 14:00:00
31,77446.31,682,49254.94,0.31,1,11,1,大學,單身,兼職,租賃,購車,2024-03-10 15:00:00
31,37139.61,641,166716.35,0.232,7,10,0,專科,已婚,自僱,自有,教育,2024-03-10 16:00:00
25,76403.16,849,135500.93,0.036,3,7,1,專科,已婚,全職,與家人同住,購車,2024-03-10 17:00:00
51,76318.1,600,108074.97,0.083,6,11,0,研究所,離婚,兼職,租賃,購屋,2024-03-10 18:00:00
31,61457.48,681,112875.66,0.426,4,4,0,高中,已婚,退休,與家人同住,購車,2024-03-10 19:00:00
47,61463.94,690,139273.12,0.213,4,7,0,大學,單身,全職,自有,債務整合,2024-03-10 20:00:00
50,56995.14,760,10000.0,0.157,9,12,2,大學,已婚,全職,自有,其他,2024-03-10 21:00:00
44,83834.15,734,114935.52,0.833,11,5,1,大學,已婚,全職,自有,購屋,2024-03-10 22:00:00
30,58325.64,650,106209.26,0.107,8,8,0,專科,已婚,兼職,與家人同住,債務整合,2024-03-10 23:00:00
39,37609.08,622,176639.16,0.203,7,10,1,大學,單身,全職,自有,購車,2024-03-11 00:00:00
34,52129.4,659,109723.67,0.023,5,8,0,高中,離婚,全職,與家人同住,購屋,2024-03-11 01:00:00
25,63573.89,619,139244.31,0.105,5,4,1,大學,單身,全職,自有,教育,2024-03-11 02:00:00
38,84584.3,701,227113.83,0.4,8,3,2,大學,離婚,兼職,與家人同住,購屋,2024-03-11 03:00:00
23,93680.46,646,199717.58,0.249,6,8,1,研究所,已婚,全職,租賃,債務整合,2024-03-11 04:00:00
46,42989.29,590,195113.57,0.38,5,13,0,高中,已婚,全職,租賃,購屋,2024-03-11 05:00:00
30,109703.8,782,125006.38,0.524,6,10,0,大學,已婚,退休,與家人同住,教育,2024-03-11 06:00:00
37,65295.51,650,177151.61,0.2,4,12,1,大學,單身,自僱,與家人同住,購屋,2024-03-11 07:00:00
37,85507.81,649,138305.11,0.098,5,2,1,大學,已婚,兼職,與家人同住,購屋,2024-03-11 08:00:00
32,56965.71,669,140195.34,0.277,4,8,0,專科,已婚,自僱,租賃,購屋,2024-03-11 09:00:00
40,70667.18,684,170484.27,0.32,3,6,2,專科,已婚,自僱,與家人同住,購車,2024-03-11 10:00:00
30,76789.37,575,120150.32,0.341,5,6,2,大學,單身,兼職,租賃,購屋,2024-03-11 11:00:00
43,109673.06,741,224650.16,0.717,7,6,1,研究所,單身,自僱,與家人同住,購屋,2024-03-11 12:00:00
21,81147.37,648,141993.49,0.684,6,9,2,專科,已婚,兼職,租賃,購屋,2024-03-11 13:00:00
36,100677.12,782,180918.03,0.281,8,6,1,研究所,已婚,全職,租賃,購車,2024-03-11 14:00:00
54,53698.27,711,222780.02,0.206,6,5,2,大學,已婚,全職,租賃,債務整合,2024-03-11 15:00:00
24,63134.6,656,201582.69,0.149,6,7,2,研究所,已婚,全職,租賃,其他,2024-03-11 16:00:00
28,66652.15,635,79554.04,0.477,4,8,2,高中,已婚,全職,自有,購車,2024-03-11 17:00:00
40,78662.56,673,172244.79,0.156,3,10,1,大學,已婚,兼職,租賃,購車,2024-03-11 18:00:00
36,55545.59,716,192535.97,0.418,5,5,1,大學,已婚,全職,自有,其他,2024-03-11 19:00:00
38,81303.44,694,194593.15,0.34,8,6,4,大學,已婚,兼職,租賃,其他,2024-03-11 20:00:00
39,89052.33,694,94335.26,0.187,6,9,0,大學,已婚,自僱,租賃,購屋,2024-03-11 21:00:00
41,41673.58,683,117148.24,0.301,5,9,2,專科,已婚,全職,與家人同住,購車,2024-03-11 22:00:00
46,43261.59,643,199727.91,0.25,6,5,1,大學,離婚,全職,租賃,債務整合,2024-03-11 23:00:00
39,57192.5,659,111911.98,0.188,9,8,1,專科,已婚,全職,租賃,債務整合,2024-03-12 00:00:00
32,66152.25,554,135015.2,0.156,9,12,1,專科,單身,全職,自有,教育,2024-03-12 01:00:00
41,49508.66,738,228793.79,0.381,6,5,0,專科,已婚,全職,與家人同住,購車,2024-03-12 02:00:00
53,87044.05,716,147610.04,0.203,4,8,1,專科,單身,全職,自有,購車,2024-03-12 03:00:00
33,68481.34,633,113661.29,0.188,5,11,1,大學,已婚,兼職,與家人同住,債務整合,2024-03-12 04:00:00
25,60788.94,793,106119.13,0.192,4,7,1,大學,已婚,全職,租賃,購屋,2024-03-12 05:00:00
46,31281.81,685,166635.97,0.28,3,7,1,高中,已婚,全職,自有,購車,2024-03-12 06:00:00
33,33683.68,617,83342.6,0.491,10,6,1,大學,已婚,全職,與家人同住,購車,2024-03-12 07:00:00
18,65620.19,731,137633.2,0.186,3,11,0,專科,單身,全職,自有,債務整合,2024-03-12 08:00:00
43,20000.0,703,166661.53,0.27,7,9,2,高中,已婚,全職,自有,購屋,2024-03-12 09:00:00
29,80252.75,713,214957.49,0.514,9,6,1,大學,已婚,全職,自有,購車,2024-03-12 10:00:00
34,56836.92,654,183377.4,0.232,2,10,0,專科,離婚,全職,與家人同住,購屋,2024-03-12 11:00:00
38,124861.86,717,114296.74,0.151,7,7,0,大學,已婚,兼職,租賃,債務整合,2024-03-12 12:00:00
36,106158.33,692,208920.97,0.243,3,8,2,高中,已婚,退休,與家人同住,教育,2024-03-12 13:00:00
42,56371.02,713,135024.25,0.366,8,9,0,大學,已婚,全職,自有,債務整合,2024-03-12 14:00:00
30,57873.26,565,88214.85,0.181,8,10,1,高中,單身,兼職,自有,購屋,2024-03-12 15:00:00
40,79911.63,653,141397.93,0.261,4,8,2,高中,單身,全職,租賃,購車,2024-03-12 16:00:00
32,94063.45,810,221908.46,0.433,6,10,2,專科,單身,兼職,租賃,購屋,2024-03-12 17:00:00
42,27239.42,633,158262.0,0.347,4,11,0,大學,離婚,全職,租賃,教育,2024-03-12 18:00:00
41,24272.49,643,150626.09,0.039,4,8,2,高中,單身,全職,租賃,購屋,2024-03-12 19:00:00
25,47559.3,653,231860.58,0.445,5,7,1,高中,已婚,全職,自有,教育,2024-03-12 20:00:00
45,71654.75,607,78432.26,0.151,5,9,0,高中,已婚,自僱,自有,購屋,2024-03-12 21:00:00
29,69937.47,547,85720.04,0.162,7,7,0,專科,單身,全職,租賃,購車,2024-03-12 22:00:00
43,81395.43,698,69207.68,0.294,3,8,0,專科,離婚,自僱,自有,購屋,2024-03-12 23:00:00
38,36006.05,688,168632.41,0.366,3,7,1,專科,已婚,全職,與家人同住,購車,2024-03-13 00:00:00
53,26000.0,676,158324.66,0.667,2,10,1,研究所,已婚,全職,與家人同住,購車,2024-03-13 01:00:00
32,77160.28,671,227136.82,0.123,3,7,1,高中,單身,全職,與家人同住,購車,2024-03-13 02:00:00
31,43436.07,682,162173.75,0.33,3,9,0,大學,已婚,自僱,自有,購屋,2024-03-13 03:00:00
34,26000.0,741,129792.14,0.404,4,7,1,研究所,已婚,全職,自有,購屋,2024-03-13 04:00:00
31,62901.27,668,150089.74,0.232,3,6,1,高中,已婚,全職,租賃,教育,2024-03-13 05:00:00
42,75863.51,645,155885.37,0.554,6,3,1,大學,已婚,自僱,租賃,債務整合,2024-03-13 06:00:00
18,57558.86,663,66411.94,0.651,6,8,1,專科,單身,全職,與家人同住,教育,2024-03-13 07:00:00
24,66095.94,714,285516.58,0.337,7,7,2,研究所,已婚,全職,與家人同住,債務整合,2024-03-13 08:00:00
24,73856.59,764,175993.55,0.089,8,12,4,研究所,已婚,全職,自有,其他,2024-03-13 09:00:00
44,52588.34,642,160500.42,0.086,4,9,0,專科,已婚,全職,與家人同住,購車,2024-03-13 10:00:00
52,33039.06,685,180758.2,0.31,4,7,3,高中,單身,全職,自有,教育,2024-03-13 11:00:00
33,45706.39,700,185470.55,0.35,5,13,1,專科,已婚,兼職,與家人同住,購屋,2024-03-13 12:00:00
33,91553.28,620,142972.33,0.509,6,6,1,研究所,單身,自僱,租賃,債務整合,2024-03-13 13:00:00
35,66433.57,681,118437.94,0.29,7,7,0,專科,已婚,兼職,租賃,購車,2024-03-13 14:00:00
46,82369.56,592,179972.53,0.244,10,6,0,研究所,已婚,全職,租賃,教育,2024-03-13 15:00:00
25,40097.03,573,169285.54,0.314,3,3,2,大學,離婚,全職,與家人同住,購屋,2024-03-13 16:00:00
37,56369.94,702,109505.5,0.277,3,9,1,專科,離婚,兼職,租賃,購車,2024-03-13 17:00:00
44,20000.0,656,220951.78,0.2,4,7,2,大學,已婚,退休,與家人同住,教育,2024-03-13 18:00:00
40,63569.53,692,164667.6,0.621,2,7,0,高中,已婚,全職,自有,購屋,2024-03-13 19:00:00
36,88577.15,695,186490.97,0.313,1,7,0,大學,已婚,全職,與家人同住,購屋,2024-03-13 20:00:00
45,30517.36,621,219596.04,0.091,4,9,1,專科,單身,兼職,與家人同住,教育,2024-03-13 21:00:00
18,48281.45,677,151094.44,0.272,6,4,0,專科,已婚,全職,租賃,購屋,2024-03-13 22:00:00
41,66582.14,606,165847.6,0.452,4,12,2,大學,已婚,自僱,與家人同住,購車,2024-03-13 23:00:00
28,85056.85,778,190501.36,0.344,6,11,1,大學,已婚,全職,自有,購車,2024-03-14 00:00:00
18,51035.51,598,113756.95,0.175,5,9,2,大學,已婚,全職,與家人同住,購屋,2024-03-14 01:00:00
40,46154.99,668,152702.58,0.621,3,6,1,大學,離婚,全職,自有,購屋,2024-03-14 02:00:00
48,26808.0,617,156277.43,0.401,5,3,1,研究所,已婚,自僱,租賃,其他,2024-03-14 03:00:00
33,62068.76,714,102197.07,0.128,10,10,0,大學,已婚,全職,租賃,購屋,2024-03-14 04:00:00
44,100841.52,669,265881.84,0.094,2,9,0,大學,離婚,退休,租賃,購屋,2024-03-14 05:00:00
51,65547.17,648,79635.33,0.178,8,3,0,專科,已婚,全職,租賃,購屋,2024-03-14 06:00:00
48,59554.42,731,85094.8,0.035,4,4,1,高中,已婚,全職,自有,購屋,2024-03-14 07:00:00
51,66441.65,681,215711.33,0.574,6,4,1,高中,單身,全職,與家人同住,購車,2024-03-14 08:00:00
42,59778.16,710,185663.31,0.254,2,11,0,大學,已婚,全職,自有,購屋,2024-03-14 09:00:00
35,43739.71,621,98701.76,0.101,4,9,1,大學,已婚,全職,租賃,購車,2024-03-14 10:00:00
18,76465.6,595,180364.45,0.271,7,4,0,大學,已婚,全職,與家人同住,教育,2024-03-14 11:00:00
32,83869.8,686,223392.52,0.089,6,14,3,研究所,已婚,全職,與家人同住,購車,2024-03-14 12:00:00
26,60352.27,660,148486.85,0.453,3,7,0,專科,已婚,退休,租賃,購車,2024-03-14 13:00:00
56,40492.68,717,279941.15,0.378,4,11,1,大學,離婚,退休,租賃,債務整合,2024-03-14 14:00:00
33,111891.21,678,63796.91,0.391,4,7,1,研究所,已婚,全職,租賃,債務整合,2024-03-14 15:00:00
36,73294.05,692,184691.17,0.29,7,7,0,專科,單身,全職,自有,購車,2024-03-14 16:00:00
40,48941.58,582,208326.42,0.346,5,15,0,大學,單身,兼職,自有,購屋,2024-03-14 17:00:00
35,104047.45,804,194567.2,0.226,7,7,3,研究所,單身,全職,租賃,購車,2024-03-14 18:00:00
51,50048.58,670,139782.21,0.412,4,7,1,大學,已婚,全職,租賃,購車,2024-03-14 19:00:00
28,44359.93,721,135477.93,0.404,3,10,2,大學,單身,全職,租賃,購屋,2024-03-14 20:00:00
36,58247.72,629,172207.26,0.297,3,8,0,研究所,已婚,兼職,租賃,購屋,2024-03-14 21:00:00
27,24578.63,698,190787.72,0.522,3,6,1,大學,已婚,全職,租賃,其他,2024-03-14 22:00:00
21,69430.85,601,180123.67,0.452,3,5,2,高中,單身,全職,自有,教育,2024-03-14 23:00:00
