age,annual_income,credit_score,loan_amount,debt_to_income_ratio,employment_length_years,num_credit_accounts,num_late_payments,education_level,marital_status,employment_type,housing_status,loan_purpose,data_date
41,52139.6,651,280015.92,0.088,5,6,0,高中,單身,兼職,租賃,購屋,2024-11-01 19:00:00
24,43646.99,739,240891.7,0.262,4,10,2,研究所,已婚,全職,與家人同住,購車,2024-11-01 20:00:00
18,80631.92,678,160731.97,0.399,3,9,1,大學,已婚,自僱,自有,購車,2024-11-01 21:00:00
48,108259.75,792,133124.72,0.205,6,8,2,專科,已婚,自僱,租賃,購車,2024-11-01 22:00:00
21,127442.14,521,74601.84,0.286,6,3,3,研究所,離婚,全職,租賃,教育,2024-11-01 23:00:00
26,73948.05,634,204769.43,0.301,3,10,0,高中,單身,全職,自有,購車,2024-11-02 00:00:00
18,87620.49,748,247645.95,0.454,9,9,2,研究所,離婚,全職,租賃,購車,2024-11-02 01:00:00
46,88536.06,807,249744.27,0.407,1,7,2,大學,單身,全職,租賃,購屋,2024-11-02 02:00:00
33,69849.12,781,157803.61,0.136,7,9,0,研究所,已婚,全職,自有,教育,2024-11-02 03:00:00
28,107015.38,649,248797.2,0.571,8,9,2,專科,已婚,全職,自有,債務整合,2024-11-02 04:00:00
37,70887.5,776,249882.82,0.511,4,6,2,大學,已婚,全職,自有,購屋,2024-11-02 05:00:00
25,102147.82,555,233127.29,0.324,9,4,0,高中,已婚,全職,租賃,教育,2024-11-02 06:00:00
22,66086.28,601,182887.1,0.269,9,3,3,專科,單身,全職,自有,購車,2024-11-02 07:00:00
18,46172.94,654,177509.71,0.378,2,10,1,研究所,離婚,全職,租賃,購屋,2024-11-02 08:00:00
18,47728.94,711,209426.98,0.337,6,11,2,大學,單身,全職,與家人同住,債務整合,2024-11-02 09:00:00
42,34538.52,596,217525.42,0.436,5,6,1,大學,已婚,全職,自有,教育,2024-11-02 10:00:00
45,106586.92,676,153898.75,0.088,8,8,2,研究所,離婚,兼職,自有,債務整合,2024-11-02 11:00:00
18,106929.68,805,160100.35,0.326,11,7,1,大學,單身,全職,自有,教育,2024-11-02 12:00:00
29,57142.06,581,194795.24,0.139,9,5,2,大學,已婚,全職,租賃,購屋,2024-11-02 13:00:00
31,48310.65,574,145980.27,0.192,3,4,1,研究所,單身,全職,與家人同住,購車,2024-11-02 14:00:00
22,55590.58,611,152040.38,0.16,12,6,3,高中,已婚,自僱,自有,教育,2024-11-02 15:00:00
20,79450.37,850,83207.54,0.486,3,4,1,高中,已婚,全職,自有,購屋,2024-11-02 16:00:00
31,51602.94,708,124501.21,0.61,4,6,0,大學,單身,兼職,租賃,教育,2024-11-02 17:00:00
21,88746.75,606,220944.38,0.149,3,6,2,研究所,已婚,退休,與家人同住,購車,2024-11-02 18:00:00
30,67397.29,748,235387.95,0.181,7,9,1,大學,已婚,全職,與家人同住,購屋,2024-11-02 19:00:00
18,102093.7,552,177841.1,0.047,6,12,4,研究所,單身,全職,自有,債務整合,2024-11-02 20:00:00
22,91861.44,673,223492.79,0.531,6,6,1,大學,已婚,兼職,租賃,購車,2024-11-02 21:00:00
26,46948.5,685,57282.19,0.079,5,9,1,大學,單身,全職,租賃,購車,2024-11-02 22:00:00
25,43486.45,763,203543.43,0.207,4,11,0,專科,已婚,全職,租賃,購屋,2024-11-02 23:00:00
43,80190.15,559,99742.55,0.133,7,8,3,研究所,已婚,全職,租賃,債務整合,2024-11-03 00:00:00
23,70452.43,777,133803.17,0.294,7,6,4,大學,單身,全職,自有,購車,2024-11-03 01:00:00
41,106850.96,764,215708.36,0.442,5,8,3,研究所,單身,兼職,自有,購屋,2024-11-03 02:00:00
18,84746.68,781,225050.31,0.232,10,8,2,高中,已婚,全職,租賃,教育,2024-11-03 03:00:00
30,63556.16,578,75207.88,0.22,11,8,2,專科,已婚,全職,租賃,購車,2024-11-03 04:00:00
18,117036.99,820,88289.77,0.439,4,8,0,高中,單身,兼職,自有,購車,2024-11-03 05:00:00
44,64281.76,524,143103.02,0.131,8,11,0,研究所,已婚,退休,租賃,其他,2024-11-03 06:00:00
54,41535.92,574,81450.51,0.059,7,10,3,研究所,已婚,兼職,與家人同住,債務整合,2024-11-03 07:00:00
29,69855.43,689,157238.0,0.291,7,8,3,研究所,單身,自僱,租賃,購屋,2024-11-03 08:00:00
50,54856.77,644,227666.74,0.232,6,6,1,大學,已婚,全職,租賃,教育,2024-11-03 09:00:00
20,99682.76,583,94636.84,0.317,4,9,3,高中,單身,自僱,自有,購屋,2024-11-03 10:00:00
41,46767.54,850,290698.61,0.17,5,8,0,大學,已婚,兼職,自有,購屋,2024-11-03 11:00:00
40,96226.4,548,165662.11,0.451,3,6,2,研究所,單身,全職,租賃,購屋,2024-11-03 12:00:00
28,68487.58,536,200470.51,0.146,2,11,2,大學,已婚,全職,租賃,購屋,2024-11-03 13:00:00
29,35379.81,701,123442.45,0.203,10,7,2,研究所,已婚,全職,租賃,教育,2024-11-03 14:00:00
33,85658.57,670,237276.78,0.203,11,7,4,專科,已婚,全職,自有,教育,2024-11-03 15:00:00
32,104662.66,567,192861.81,0.113,3,7,2,大學,已婚,全職,租賃,購屋,2024-11-03 16:00:00
34,77562.16,849,193997.68,0.342,3,7,2,大學,已婚,退休,自有,購屋,2024-11-03 17:00:00
55,70230.63,683,201272.5,0.47,4,7,1,研究所,單身,自僱,租賃,購屋,2024-11-03 18:00:00
54,121467.42,632,108862.18,0.122,6,11,3,大學,單身,全職,與家人同住,購車,2024-11-03 19:00:00
40,104998.27,702,202581.0,0.557,6,13,1,專科,已婚,退休,自有,購車,2024-11-03 20:00:00
54,94281.16,565,218735.96,0.192,7,5,5,高中,已婚,全職,自有,購屋,2024-11-03 21:00:00
18,24731.11,762,95808.4,0.323,8,8,4,高中,已婚,全職,與家人同住,購車,2024-11-03 22:00:00
39,57553.88,695,165178.96,0.623,6,7,0,大學,單身,自僱,租賃,購屋,2024-11-03 23:00:00
40,69659.32,655,163086.41,0.212,3,9,1,研究所,已婚,自僱,租賃,購車,2024-11-04 00:00:00
25,86578.06,674,182332.3,0.702,8,7,1,研究所,單身,自僱,自有,購車,2024-11-04 01:00:00
55,97400.2,609,219689.28,0.456,7,8,1,大學,已婚,全職,租賃,購車,2024-11-04 02:00:00
49,48963.13,765,224997.36,0.33,8,6,2,大學,單身,全職,租賃,教育,2024-11-04 03:00:00
36,89487.07,622,174509.68,0.752,6,8,2,大學,單身,全職,租賃,購車,2024-11-04 04:00:00
21,45888.49,630,232572.71,0.687,4,7,3,研究所,已婚,退休,自有,購車,2024-11-04 05:00:00
18,92772.71,718,104239.3,0.177,9,12,1,大學,已婚,全職,租賃,教育,2024-11-04 06:00:00
18,47425.89,514,194376.04,0.289,8,12,2,大學,單身,全職,自有,購車,2024-11-04 07:00:00
49,106063.36,741,69224.66,0.465,9,8,0,研究所,已婚,兼職,與家人同住,其他,2024-11-04 08:00:00
26,81358.08,672,152609.58,0.488,6,9,2,高中,已婚,兼職,與家人同住,購屋,2024-11-04 09:00:00
43,65398.08,717,206495.5,0.247,7,8,1,專科,單身,全職,租賃,債務整合,2024-11-04 10:00:00
34,82590.4,655,219277.91,0.161,4,5,1,研究所,單身,全職,與家人同住,債務整合,2024-11-04 11:00:00
18,58636.38,607,196163.16,0.188,9,4,2,大學,已婚,全職,自有,債務整合,2024-11-04 12:00:00
26,75565.17,684,266573.36,0.088,3,7,2,專科,已婚,全職,自有,購屋,2024-11-04 13:00:00
18,50046.73,754,185970.99,0.041,4,10,2,大學,已婚,兼職,租賃,購屋,2024-11-04 14:00:00
39,82417.16,630,86257.42,0.314,4,9,4,大學,單身,全職,租賃,債務整合,2024-11-04 15:00:00
40,68687.12,741,54946.9,0.269,2,11,0,大學,已婚,兼職,租賃,其他,2024-11-04 16:00:00
27,69840.52,651,125436.13,0.16,6,10,4,大學,單身,全職,租賃,教育,2024-11-04 17:00:00
48,73951.06,638,125087.27,0.547,5,12,3,高中,已婚,全職,與家人同住,教育,2024-11-04 18:00:00
42,52763.41,745,182064.93,0.489,4,7,2,大學,單身,全職,與家人同住,債務整合,2024-11-04 19:00:00
24,126947.23,699,149675.58,0.358,3,10,1,大學,單身,全職,租賃,購屋,2024-11-04 20:00:00
36,69894.95,565,127651.6,0.151,7,9,2,大學,已婚,自僱,租賃,債務整合,2024-11-04 21:00:00
20,102469.36,672,147945.49,0.139,2,4,4,高中,已婚,全職,租賃,購屋,2024-11-04 22:00:00
25,45887.07,582,161407.85,0.13,4,7,2,高中,單身,全職,與家人同住,購屋,2024-11-04 23:00:00
37,20000.0,717,134031.91,0.272,5,5,2,專科,單身,全職,自有,教育,2024-11-05 00:00:00
30,81429.81,602,182141.92,0.384,5,5,3,大學,單身,兼職,租賃,教育,2024-11-05 01:00:00
18,101649.69,711,232107.61,0.067,7,7,3,研究所,已婚,全職,租賃,教育,2024-11-05 02:00:00
34,105379.0,717,144319.81,0.715,10,10,2,專科,已婚,全職,自有,購車,2024-11-05 03:00:00
26,98343.04,720,184558.25,0.174,8,6,2,研究所,單身,全職,租賃,購屋,2024-11-05 04:00:00
20,69720.03,631,293837.04,0.299,10,8,6,專科,單身,全職,自有,教育,2024-11-05 05:00:00
18,89397.7,678,193479.06,0.241,9,9,0,研究所,離婚,全職,租賃,購屋,2024-11-05 06:00:00
27,59086.89,619,239971.02,0.191,8,8,2,研究所,已婚,全職,租賃,教育,2024-11-05 07:00:00
33,59701.21,641,154008.83,0.117,6,9,2,研究所,單身,全職,自有,其他,2024-11-05 08:00:00
27,80475.71,599,244296.83,0.098,6,10,0,研究所,單身,兼職,自有,其他,2024-11-05 09:00:00
33,80926.39,679,135799.1,0.187,7,7,1,高中,單身,退休,自有,購車,2024-11-05 10:00:00
26,61747.05,713,213090.01,0.427,7,6,3,大學,單身,全職,租賃,購屋,2024-11-05 11:00:00
37,79560.95,607,239246.33,0.361,5,12,3,專科,已婚,全職,與家人同住,購屋,2024-11-05 12:00:00
28,103535.67,619,264817.43,0.355,6,8,4,大學,單身,全職,自有,購車,2024-11-05 13:00:00
18,52830.53,802,186909.92,0.177,7,5,2,大學,離婚,全職,租賃,教育,2024-11-05 14:00:00
18,91827.23,629,165151.6,0.131,1,14,1,大學,單身,全職,自有,購屋,2024-11-05 15:00:00
23,40896.12,732,103942.25,0.089,8,6,6,大學,單身,兼職,與家人同住,購屋,2024-11-05 16:00:00
45,32979.2,755,175955.87,0.193,6,9,1,大學,單身,全職,與家人同住,購車,2024-11-05 17:00:00
18,82567.68,697,224231.81,0.369,8,12,1,研究所,已婚,自僱,自有,購屋,2024-11-05 18:00:00
34,73385.19,704,218391.02,0.413,5,10,0,高中,離婚,兼職,租賃,債務整合,2024-11-05 19:00:00
34,77883.21,680,178928.83,0.344,3,7,0,研究所,離婚,全職,與家人同住,購車,2024-11-05 20:00:00
18,77477.76,565,200383.26,0.212,5,3,1,高中,單身,兼職,租賃,購車,2024-11-05 21:00:00
26,98898.19,786,271904.66,0.192,8,4,1,大學,已婚,全職,自有,購屋,2024-11-05 22:00:00
31,88297.83,639,217463.94,0.226,5,10,1,研究所,已婚,兼職,與家人同住,購屋,2024-11-05 23:00:00
26,86709.1,741,167127.42,0.306,5,8,2,大學,單身,全職,自有,債務整合,2024-11-06 00:00:00
36,109584.47,686,179850.37,0.193,8,6,2,研究所,單身,全職,自有,教育,2024-11-06 01:00:00
36,97577.7,718,217159.03,0.427,5,7,2,大學,單身,全職,與家人同住,購屋,2024-11-06 02:00:00
32,79488.08,696,212691.22,0.275,8,6,4,研究所,單身,全職,租賃,其他,2024-11-06 03:00:00
41,101391.26,651,304141.81,0.347,4,9,6,研究所,單身,全職,自有,購車,2024-11-06 04:00:00
29,68105.16,738,270787.41,0.326,8,8,2,研究所,已婚,全職,租賃,教育,2024-11-06 05:00:00
31,68766.25,568,123621.63,0.457,4,8,4,高中,單身,全職,與家人同住,教育,2024-11-06 06:00:00
33,107866.28,776,144231.12,0.215,7,4,3,高中,離婚,自僱,自有,其他,2024-11-06 07:00:00
18,69318.87,763,250304.99,0.216,5,10,3,大學,已婚,全職,自有,債務整合,2024-11-06 08:00:00
36,85121.38,653,137277.35,0.233,3,6,2,研究所,已婚,全職,租賃,購車,2024-11-06 09:00:00
22,83793.69,695,189268.76,0.278,2,9,2,大學,已婚,兼職,自有,購屋,2024-11-06 10:00:00
27,78876.74,654,269345.2,0.346,4,8,2,專科,已婚,全職,與家人同住,債務整合,2024-11-06 11:00:00
36,120014.32,626,197165.09,0.164,3,6,2,研究所,單身,兼職,租賃,債務整合,2024-11-06 12:00:00
35,71922.67,668,234060.36,0.187,6,4,1,研究所,已婚,全職,租賃,教育,2024-11-06 13:00:00
18,119329.99,703,192176.88,0.325,5,8,1,研究所,單身,全職,自有,其他,2024-11-06 14:00:00
18,48112.11,781,176095.34,0.374,7,8,0,高中,離婚,全職,自有,購車,2024-11-06 15:00:00
18,73816.15,659,78732.32,0.393,7,10,1,專科,單身,全職,自有,購屋,2024-11-06 16:00:00
32,69006.69,675,194134.97,0.119,7,8,3,大學,單身,兼職,與家人同住,購屋,2024-11-06 17:00:00
45,94370.49,778,150848.26,0.379,6,7,2,研究所,已婚,全職,自有,購車,2024-11-06 18:00:00
24,41071.38,715,253853.3,0.448,8,11,1,大學,已婚,全職,自有,購車,2024-11-06 19:00:00
18,84543.79,563,41103.76,0.574,10,8,3,專科,已婚,自僱,租賃,債務整合,2024-11-06 20:00:00
18,98119.9,692,152090.41,0.092,1,11,3,大學,已婚,全職,租賃,債務整合,2024-11-06 21:00:00
35,66820.13,741,256372.74,0.314,4,11,2,大學,已婚,全職,租賃,購車,2024-11-06 22:00:00
42,59466.21,850,287587.51,0.314,8,5,0,研究所,單身,全職,自有,其他,2024-11-06 23:00:00
42,59650.87,689,243401.06,0.23,8,8,1,研究所,已婚,全職,自有,其他,2024-11-07 00:00:00
21,87357.83,508,216812.73,0.374,7,6,4,專科,已婚,全職,自有,購車,2024-11-07 01:00:00
18,35358.06,529,85174.89,0.177,5,3,2,專科,單身,全職,與家人同住,債務整合,2024-11-07 02:00:00
31,42288.75,620,121730.45,0.198,6,6,1,研究所,單身,全職,自有,購屋,2024-11-07 03:00:00
47,77084.33,599,231088.39,0.196,8,8,1,專科,已婚,全職,自有,購車,2024-11-07 04:00:00
35,89606.33,741,109064.09,0.115,7,5,2,專科,單身,全職,自有,教育,2024-11-07 05:00:00
18,81880.21,824,167097.7,0.256,3,8,4,大學,已婚,全職,自有,購車,2024-11-07 06:00:00
29,90031.31,743,162875.56,0.232,7,9,3,大學,已婚,全職,與家人同住,購屋,2024-11-07 07:00:00
18,48825.4,747,203065.67,0.314,5,11,1,研究所,單身,兼職,自有,購屋,2024-11-07 08:00:00
33,31292.37,727,216876.27,0.418,4,7,3,高中,已婚,全職,自有,債務整合,2024-11-07 09:00:00
29,97072.04,705,40369.29,0.094,2,11,3,大學,已婚,全職,與家人同住,購車,2024-11-07 10:00:00
26,43307.27,614,195669.13,0.369,9,3,4,大學,已婚,全職,自有,購屋,2024-11-07 11:00:00
22,87873.11,738,142567.61,0.46,6,6,0,大學,單身,退休,自有,債務整合,2024-11-07 12:00:00
35,29277.82,645,210588.1,0.443,5,10,3,高中,已婚,全職,租賃,其他,2024-11-07 13:00:00
44,91920.15,759,82141.31,0.435,10,6,1,高中,已婚,兼職,與家人同住,購車,2024-11-07 14:00:00
49,74956.76,709,235872.05,0.423,2,10,2,大學,已婚,全職,與家人同住,購車,2024-11-07 15:00:00
34,101022.12,676,140723.63,0.159,5,9,1,高中,單身,全職,租賃,購車,2024-11-07 16:00:00
45,94806.93,617,158717.89,0.326,3,5,3,大學,單身,全職,與家人同住,教育,2024-11-07 17:00:00
18,66373.48,669,269690.82,0.495,4,2,0,大學,單身,兼職,租賃,其他,2024-11-07 18:00:00
25,61315.64,628,172497.0,0.481,6,5,2,大學,已婚,自僱,自有,購屋,2024-11-07 19:00:00
18,82902.7,536,234336.15,0.635,3,6,0,專科,離婚,全職,自有,購車,2024-11-07 20:00:00
24,62460.9,586,178655.68,0.162,7,10,2,大學,單身,全職,租賃,教育,2024-11-07 21:00:00
18,20000.0,698,271573.62,0.233,6,6,4,大學,已婚,全職,租賃,教育,2024-11-07 22:00:00
49,67981.11,466,198690.45,0.12,11,11,3,高中,單身,退休,與家人同住,購屋,2024-11-07 23:00:00
25,53485.65,850,208422.45,0.197,5,7,1,研究所,已婚,兼職,租賃,購車,2024-11-08 00:00:00
28,61618.59,634,189907.31,0.149,8,4,2,研究所,單身,全職,與家人同住,購車,2024-11-08 01:00:00
18,82430.07,743,163711.88,0.079,10,6,5,研究所,已婚,全職,租賃,教育,2024-11-08 02:00:00
18,106027.44,506,228130.67,0.234,7,8,1,高中,已婚,全職,與家人同住,購車,2024-11-08 03:00:00
50,120941.27,622,138897.14,0.103,7,10,1,大學,單身,全職,租賃,購車,2024-11-08 04:00:00
27,87240.64,759,220071.6,0.158,8,6,0,大學,已婚,退休,租賃,購車,2024-11-08 05:00:00
57,60123.4,708,232862.49,0.108,8,5,0,大學,已婚,退休,自有,其他,2024-11-08 06:00:00
28,99234.22,654,209521.45,0.312,7,7,0,高中,單身,全職,與家人同住,購屋,2024-11-08 07:00:00
18,37225.38,834,128203.95,0.529,5,16,0,研究所,已婚,全職,與家人同住,購車,2024-11-08 08:00:00
30,57731.69,561,204612.9,0.389,7,8,5,研究所,離婚,全職,與家人同住,購屋,2024-11-08 09:00:00
30,69259.29,762,237664.0,0.156,3,10,2,大學,單身,全職,租賃,購車,2024-11-08 10:00:00
31,26867.96,640,110314.78,0.358,9,12,2,研究所,離婚,自僱,租賃,購車,2024-11-08 11:00:00
29,81172.16,607,96096.51,0.26,8,6,2,大學,單身,自僱,自有,購屋,2024-11-08 12:00:00
18,54445.57,517,226501.1,0.484,6,9,3,大學,單身,兼職,自有,購車,2024-11-08 13:00:00
18,81128.7,529,144436.85,0.577,5,8,3,研究所,離婚,退休,自有,債務整合,2024-11-08 14:00:00
43,68357.98,686,221056.16,0.513,7,6,1,大學,已婚,兼職,自有,教育,2024-11-08 15:00:00
53,53966.98,681,274113.33,0.088,8,8,2,專科,單身,全職,自有,教育,2024-11-08 16:00:00
26,50021.13,614,99054.6,0.042,10,3,2,大學,單身,自僱,與家人同住,其他,2024-11-08 17:00:00
18,73789.95,658,94255.64,0.164,4,4,2,研究所,單身,全職,與家人同住,購車,2024-11-08 18:00:00
44,93121.43,682,224134.27,0.238,8,10,3,研究所,單身,全職,租賃,其他,2024-11-08 19:00:00
19,92348.9,661,252183.69,0.329,9,5,1,大學,單身,自僱,租賃,購車,2024-11-08 20:00:00
34,82337.67,594,274289.4,0.23,3,6,0,大學,單身,全職,自有,購屋,2024-11-08 21:00:00
23,89314.58,717,224364.4,0.399,8,5,2,專科,已婚,全職,與家人同住,債務整合,2024-11-08 22:00:00
24,76858.06,774,172620.97,0.026,5,10,0,專科,已婚,自僱,與家人同住,購車,2024-11-08 23:00:00
19,58555.18,705,185273.43,0.695,5,6,4,高中,已婚,全職,自有,購車,2024-11-09 00:00:00
46,110110.23,721,198494.72,0.117,2,5,2,大學,單身,兼職,自有,購屋,2024-11-09 01:00:00
35,58621.49,735,272601.28,0.031,6,5,1,研究所,已婚,兼職,與家人同住,債務整合,2024-11-09 02:00:00
33,114398.0,671,196114.01,0.252,11,6,1,研究所,離婚,全職,與家人同住,購車,2024-11-09 03:00:00
30,90907.69,643,142065.26,0.101,5,7,2,大學,已婚,全職,與家人同住,教育,2024-11-09 04:00:00
34,68674.94,515,192268.38,0.269,5,7,2,大學,已婚,全職,自有,購車,2024-11-09 05:00:00
18,42881.11,630,94053.12,0.242,1,9,0,專科,單身,自僱,租賃,購屋,2024-11-09 06:00:00
36,83420.65,624,149454.67,0.044,5,3,1,專科,單身,兼職,與家人同住,購車,2024-11-09 07:00:00
44,73811.32,590,163081.52,0.156,5,8,1,大學,已婚,全職,自有,購屋,2024-11-09 08:00:00
32,105335.08,708,158565.77,0.131,5,6,1,大學,已婚,自僱,租賃,購車,2024-11-09 09:00:00
40,49038.15,659,92735.16,0.304,7,12,3,高中,離婚,全職,租賃,債務整合,2024-11-09 10:00:00
25,101423.46,721,114727.59,0.379,2,7,1,高中,已婚,兼職,自有,購車,2024-11-09 11:00:00
34,111871.64,601,178909.81,0.313,2,10,4,大學,單身,全職,與家人同住,購屋,2024-11-09 12:00:00
25,57016.36,553,226116.6,0.258,11,4,3,專科,單身,全職,與家人同住,教育,2024-11-09 13:00:00
18,93449.27,739,157028.18,0.142,6,9,3,大學,單身,兼職,自有,教育,2024-11-09 14:00:00
27,110092.13,749,184136.92,0.351,8,8,0,研究所,單身,全職,租賃,教育,2024-11-09 15:00:00
43,109026.15,618,228255.23,0.381,5,14,3,研究所,已婚,全職,租賃,教育,2024-11-09 16:00:00
18,101313.53,655,326888.75,0.45,5,12,1,高中,單身,全職,自有,購屋,2024-11-09 17:00:00
49,117995.83,718,162609.18,0.159,5,5,4,高中,單身,兼職,自有,購車,2024-11-09 18:00:00
23,76668.39,721,133714.59,0.428,9,7,2,高中,離婚,全職,租賃,購車,2024-11-09 19:00:00
36,73878.57,534,223454.05,0.319,11,9,3,高中,已婚,全職,自有,購屋,2024-11-09 20:00:00
48,114231.93,751,226854.35,0.194,6,5,1,專科,已婚,全職,租賃,購屋,2024-11-09 21:00:00
51,20000.0,568,108065.76,0.267,7,9,4,大學,已婚,全職,租賃,購車,2024-11-09 22:00:00
49,67881.06,562,118466.02,0.676,5,9,2,高中,單身,全職,租賃,債務整合,2024-11-09 23:00:00
20,54590.81,641,104656.38,0.431,5,9,1,大學,單身,全職,租賃,其他,2024-11-10 00:00:00
43,76044.9,640,140605.6,0.248,4,11,2,大學,單身,退休,與家人同住,教育,2024-11-10 01:00:00
22,85425.15,677,227485.42,0.191,6,11,1,大學,離婚,兼職,自有,購屋,2024-11-10 02:00:00
18,89678.17,687,199641.15,0.509,4,3,1,大學,離婚,全職,與家人同住,其他,2024-11-10 03:00:00
22,76960.22,810,189269.52,0.508,8,11,1,專科,已婚,全職,與家人同住,其他,2024-11-10 04:00:00
45,79309.65,602,126006.02,0.223,4,9,1,大學,單身,兼職,租賃,購車,2024-11-10 05:00:00
24,99230.79,781,121708.09,0.422,9,10,3,研究所,離婚,全職,自有,購車,2024-11-10 06:00:00
20,60715.24,556,184084.82,0.465,8,7,1,大學,單身,全職,與家人同住,購車,2024-11-10 07:00:00
49,66385.59,576,177329.27,0.338,5,13,3,專科,單身,自僱,租賃,債務整合,2024-11-10 08:00:00
28,52116.27,599,206920.73,0.148,4,10,4,研究所,已婚,全職,與家人同住,購屋,2024-11-10 09:00:00
37,74677.44,520,256323.62,0.327,6,6,1,研究所,已婚,全職,租賃,購屋,2024-11-10 10:00:00
18,34459.96,710,117361.83,0.343,7,4,1,研究所,已婚,全職,與家人同住,購車,2024-11-10 11:00:00
25,107491.33,809,171786.65,0.535,5,7,0,專科,離婚,全職,自有,購屋,2024-11-10 12:00:00
27,94894.7,763,186234.26,0.382,6,7,2,大學,單身,全職,租賃,購車,2024-11-10 13:00:00
23,50452.04,551,190637.16,0.187,7,11,3,研究所,已婚,全職,租賃,購車,2024-11-10 14:00:00
29,105881.77,850,184081.03,0.311,4,14,1,專科,已婚,兼職,與家人同住,債務整合,2024-11-10 15:00:00
19,68349.2,683,177983.48,0.209,8,9,2,大學,單身,自僱,與家人同住,教育,2024-11-10 16:00:00
29,57472.66,798,190422.09,0.376,4,1,5,大學,已婚,全職,租賃,教育,2024-11-10 17:00:00
43,84341.11,663,208433.0,0.352,5,7,3,大學,已婚,全職,自有,購車,2024-11-10 18:00:00
18,33721.45,664,141175.79,0.488,5,5,4,研究所,單身,退休,與家人同住,購屋,2024-11-10 19:00:00
28,66341.15,644,205827.87,0.467,2,2,2,大學,已婚,全職,租賃,債務整合,2024-11-10 20:00:00
24,84324.21,840,208308.52,0.55,3,7,3,大學,離婚,退休,與家人同住,教育,2024-11-10 21:00:00
23,119563.88,793,192924.79,0.552,6,6,3,高中,離婚,全職,與家人同住,教育,2024-11-10 22:00:00
53,43184.44,670,266696.31,0.294,5,4,0,研究所,單身,全職,租賃,其他,2024-11-10 23:00:00
47,45184.54,649,191896.32,0.206,8,6,4,大學,離婚,兼職,租賃,其他,2024-11-11 00:00:00
24,68997.5,734,200060.08,0.264,4,14,0,大學,單身,全職,與家人同住,其他,2024-11-11 01:00:00
18,66913.98,525,126251.5,0.426,8,3,5,大學,單身,全職,自有,購屋,2024-11-11 02:00:00
48,94602.72,499,237197.65,0.102,6,9,4,研究所,已婚,全職,與家人同住,債務整合,2024-11-11 03:00:00
34,113074.14,603,285318.16,0.738,5,6,1,大學,已婚,全職,自有,其他,2024-11-11 04:00:00
18,100679.4,719,188597.78,0.545,8,13,0,大學,已婚,全職,自有,教育,2024-11-11 05:00:00
19,63967.46,759,66457.5,0.264,5,5,0,大學,單身,全職,與家人同住,教育,2024-11-11 06:00:00
31,111286.27,571,239129.69,0.218,8,8,4,研究所,已婚,全職,與家人同住,債務整合,2024-11-11 07:00:00
51,73079.03,798,255313.62,0.423,6,9,3,大學,單身,全職,自有,購屋,2024-11-11 08:00:00
25,87966.53,632,191908.55,0.087,9,13,2,研究所,單身,全職,與家人同住,購屋,2024-11-11 09:00:00
35,85476.84,709,151494.27,0.508,7,7,1,研究所,單身,全職,租賃,購車,2024-11-11 10:00:00
22,86184.21,631,250045.72,0.138,4,13,3,大學,單身,全職,租賃,其他,2024-11-11 11:00:00
35,96846.66,671,245882.59,0.153,6,7,1,研究所,已婚,全職,租賃,購屋,2024-11-11 12:00:00
18,95140.12,823,193839.7,0.175,3,8,2,大學,已婚,全職,自有,購車,2024-11-11 13:00:00
37,93141.16,656,242674.06,0.343,8,7,1,專科,已婚,全職,自有,教育,2024-11-11 14:00:00
32,61884.27,599,140118.08,0.307,9,8,2,大學,已婚,全職,自有,教育,2024-11-11 15:00:00
